adversarial_min_fee_cents,cadence_sec,claimed_distance_m,claimed_path,constraints_ok,dataset,distance_bucket_m,effective_radius_m,granularity,honest_fee_cents,n_fixes,odometer_check_tolerance_m,path_changed_fixes,payload_mode,payload_odometer_tolerance_m,period_id,relay_radius_m,savings_ratio,skip_reason,true_distance_m,true_path
3610,300,361,"[1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,910]",True,rome,100,470.71067811865476,fine,7776,25,1350,25,intra_cell,150,rome:60:67-1-s1:p0,400,0.5357510288065843,,648,"[1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1012,910,1010]"
2830,120,283,"[7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,205]",True,rome,100,470.71067811865476,fine,6000,25,1350,25,intra_cell,150,rome:60:309-0-s267:p0,400,0.5283333333333333,,500,"[308,207,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,207,207,207,207,208,207,207,207]"
2830,300,283,"[7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,205]",True,rome,100,470.71067811865476,fine,6000,25,1350,25,intra_cell,150,rome:60:309-0-s267:p0,400,0.5283333333333333,,500,"[308,207,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,207,207,207,207,208,207,207,207]"
3610,120,361,"[1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,914,914]",True,rome,100,270.71067811865476,coarse,7512,25,1350,24,intra_cell,150,rome:60:214-0-s203:p1,200,0.5194355697550586,,626,"[1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112,1012,1012,914,715]"
3610,120,361,"[1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,911]",True,rome,100,470.71067811865476,coarse,7512,25,1350,25,intra_cell,150,rome:60:214-0-s203:p1,400,0.5194355697550586,,626,"[1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112,1012,1012,914,715]"
3610,300,361,"[1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,914,914]",True,rome,100,270.71067811865476,coarse,7512,25,1350,24,intra_cell,150,rome:60:214-0-s203:p1,200,0.5194355697550586,,626,"[1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112,1012,1012,914,715]"
3610,300,361,"[1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,911]",True,rome,100,470.71067811865476,coarse,7512,25,1350,25,intra_cell,150,rome:60:214-0-s203:p1,400,0.5194355697550586,,626,"[1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112,1012,1012,914,715]"
3610,120,361,"[1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,914,914]",True,rome,100,270.71067811865476,medium,7512,25,1350,24,intra_cell,150,rome:60:214-0-s203:p1,200,0.5194355697550586,,626,"[1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112,1012,1012,914,715]"
3610,120,361,"[1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,911]",True,rome,100,470.71067811865476,medium,7512,25,1350,25,intra_cell,150,rome:60:214-0-s203:p1,400,0.5194355697550586,,626,"[1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112,1012,1012,914,715]"
3610,300,361,"[1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,914,914]",True,rome,100,270.71067811865476,medium,7512,25,1350,24,intra_cell,150,rome:60:214-0-s203:p1,200,0.5194355697550586,,626,"[1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112,1012,1012,914,715]"
3610,300,361,"[1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,911]",True,rome,100,470.71067811865476,medium,7512,25,1350,25,intra_cell,150,rome:60:214-0-s203:p1,400,0.5194355697550586,,626,"[1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112,1012,1012,914,715]"
3610,120,361,"[1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,914,914]",True,rome,100,270.71067811865476,fine,7512,25,1350,24,intra_cell,150,rome:60:214-0-s203:p1,200,0.5194355697550586,,626,"[1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112,1012,1012,914,715]"
3610,120,361,"[1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,914]",True,rome,100,470.71067811865476,fine,7512,25,1350,25,intra_cell,150,rome:60:214-0-s203:p1,400,0.5194355697550586,,626,"[1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112,1012,1012,914,715]"
3610,300,361,"[1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,914,914]",True,rome,100,270.71067811865476,fine,7512,25,1350,24,intra_cell,150,rome:60:214-0-s203:p1,200,0.5194355697550586,,626,"[1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112,1012,1012,914,715]"
3610,300,361,"[1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,914]",True,rome,100,470.71067811865476,fine,7512,25,1350,25,intra_cell,150,rome:60:214-0-s203:p1,400,0.5194355697550586,,626,"[1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112,1012,1012,914,715]"
3610,120,361,"[7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,210]",True,rome,100,270.71067811865476,fine,7368,25,1350,25,intra_cell,150,rome:60:167-0-s26:p0,200,0.510043431053203,,614,"[5,107,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208]"
3610,120,361,"[7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,204]",True,rome,100,470.71067811865476,fine,7368,25,1350,25,intra_cell,150,rome:60:167-0-s26:p0,400,0.510043431053203,,614,"[5,107,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208]"
3610,300,361,"[7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,210]",True,rome,100,270.71067811865476,fine,7368,25,1350,25,intra_cell,150,rome:60:167-0-s26:p0,200,0.510043431053203,,614,"[5,107,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208]"
3610,300,361,"[7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,204]",True,rome,100,470.71067811865476,fine,7368,25,1350,25,intra_cell,150,rome:60:167-0-s26:p0,400,0.510043431053203,,614,"[5,107,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208]"
3610,120,361,"[7,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204]",True,rome,100,470.71067811865476,fine,7212,25,1350,25,intra_cell,150,rome:60:45-0-s4:p0,400,0.49944536882972823,,601,"[205,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202]"
3610,300,361,"[7,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204]",True,rome,100,470.71067811865476,fine,7212,25,1350,25,intra_cell,150,rome:60:45-0-s4:p0,400,0.49944536882972823,,601,"[205,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202]"
4610,120,461,"[9,10,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207]",True,rome,100,270.71067811865476,fine,8940,25,1350,15,intra_cell,150,rome:60:256-0-s375:p0,200,0.4843400447427293,,745,"[107,108,208,208,208,208,208,208,208,208,208,207,207,207,208,207,208,207,207,207,207,207,207,307,309]"
4610,120,461,"[7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,205]",True,rome,100,470.71067811865476,fine,8940,25,1350,25,intra_cell,150,rome:60:256-0-s375:p0,400,0.4843400447427293,,745,"[107,108,208,208,208,208,208,208,208,208,208,207,207,207,208,207,208,207,207,207,207,207,207,307,309]"
4610,300,461,"[9,10,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207]",True,rome,100,270.71067811865476,fine,8940,25,1350,15,intra_cell,150,rome:60:256-0-s375:p0,200,0.4843400447427293,,745,"[107,108,208,208,208,208,208,208,208,208,208,207,207,207,208,207,208,207,207,207,207,207,207,307,309]"
4610,300,461,"[7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,205]",True,rome,100,470.71067811865476,fine,8940,25,1350,25,intra_cell,150,rome:60:256-0-s375:p0,400,0.4843400447427293,,745,"[107,108,208,208,208,208,208,208,208,208,208,207,207,207,208,207,208,207,207,207,207,207,207,307,309]"
2830,120,283,"[1301,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103]",True,rome,100,170.71067811865476,coarse,5484,25,1350,25,intra_cell,150,rome:60:155-0-s266:p0,100,0.4839533187454413,,514,"[1200,1203,1203,1203,1203,1203,1203,1203,1203,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204]"
2830,120,283,"[1201,1201,1201,1201,1201,1201,1201,1201,1201,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003]",True,rome,100,270.71067811865476,coarse,5484,25,1350,25,intra_cell,150,rome:60:155-0-s266:p0,200,0.4839533187454413,,514,"[1200,1203,1203,1203,1203,1203,1203,1203,1203,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204]"
2830,120,283,"[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,802]",True,rome,100,470.71067811865476,coarse,5484,25,1350,25,intra_cell,150,rome:60:155-0-s266:p0,400,0.4839533187454413,,514,"[1200,1203,1203,1203,1203,1203,1203,1203,1203,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204]"
2830,300,283,"[1301,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103]",True,rome,100,170.71067811865476,coarse,5484,25,1350,25,intra_cell,150,rome:60:155-0-s266:p0,100,0.4839533187454413,,514,"[1200,1203,1203,1203,1203,1203,1203,1203,1203,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204]"
2830,300,283,"[1201,1201,1201,1201,1201,1201,1201,1201,1201,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003]",True,rome,100,270.71067811865476,coarse,5484,25,1350,25,intra_cell,150,rome:60:155-0-s266:p0,200,0.4839533187454413,,514,"[1200,1203,1203,1203,1203,1203,1203,1203,1203,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204]"
2830,300,283,"[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,802]",True,rome,100,470.71067811865476,coarse,5484,25,1350,25,intra_cell,150,rome:60:155-0-s266:p0,400,0.4839533187454413,,514,"[1200,1203,1203,1203,1203,1203,1203,1203,1203,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204]"
3113,120,283,"[108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,306]",True,rome,100,270.71067811865476,medium,6000,25,1350,25,intra_cell,150,rome:60:309-0-s267:p0,200,0.4811666666666667,,500,"[308,207,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,207,207,207,207,208,207,207,207]"
3113,120,283,"[8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,206]",True,rome,100,470.71067811865476,medium,6000,25,1350,25,intra_cell,150,rome:60:309-0-s267:p0,400,0.4811666666666667,,500,"[308,207,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,207,207,207,207,208,207,207,207]"
